Link;Image;Name;Release date;Weight;OS;Storage;Fans;Popularity;Hits;Screen_size;Screen_resolution;RAM;SOC;Battery;net2g;gprstext;edge;year;status;dimensions;weight;sim;displaytype;displaysize;displayresolution;os;chipset;cpu;gpu;memoryslot;internalmemory;cam1modules;cam1video;cam2modules;wlan;bluetooth;gps;nfc;radio;usb;sensors;featuresother;batdescription1;batstandby1;battalktime1;colors;sar-eu;cam1features;cam2video;batmusicplayback1;net3g;speed;price;bodyother;optionalother;sar-us;displayother
https://www.gsmarena.com/spice_m_6900_knight-4235.php;https://fdn2.gsmarena.com/vv/bigpic/spice-mi-6900-knight.jpg;Spice M-6900 Knight;Released 2011;167g, 11.6mm thickness;Feature phone;39MB storage, microSDHC slot;7;N/A;234,558 hits;"3.46""";320x480 pixels; ;;1400 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1 & SIM 2;Yes;Yes;2011;Discontinued;116 x 62.5 x 11.6 mm (4.57 x 2.46 x 0.46 in);167 g (5.89 oz);Dual SIM (Mini-SIM);TFT;3.46 inches, 35.6 cm(~49.2% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);39MB;3.15 MP;Yes;No;Wi-Fi 802.11 b/g/n;2.0, A2DP;No;;FM radio, recording;2.0;Proximity;SNS integrationMP4/H.263 playerMP3/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 1400 mAh battery;Up to 432 h;Up to 9 h 25 min;Black;;;;;;;About 80 EUR;;SRS audio;;
https://www.gsmarena.com/spice_m_6868-4236.php;https://fdn2.gsmarena.com/vv/bigpic/spice-mi-6868.jpg;Spice M-6868;Released 2011;91g, 12mm thickness;Feature phone;55MB storage, microSDHC slot;6;N/A;198,864 hits;"3.44""";320x480 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;Yes;Yes;2011;Discontinued;114.5 x 63 x 12 mm (4.51 x 2.48 x 0.47 in);91 g (3.21 oz);Dual SIM (Mini-SIM);TFT;3.44 inches, 35.2 cm(~48.8% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~168 ppi density);;;;;microSDHC (dedicated slot);55MB;3.15 MP;Yes;No;Wi-Fi 802.11 b/g/n;2.1, A2DP;No;;FM radio, recording;2.0;;MP4/H.263 playerMP3/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 1200 mAh battery;Up to 450 h;Up to 4 h 30 min;Black;;;;;;;About 50 EUR;;;;
https://www.gsmarena.com/spice_m_6700-4237.php;https://fdn2.gsmarena.com/vv/bigpic/spice-mi-6700.jpg;Spice M-6700;Released 2011;100g, 13.2mm thickness;Feature phone;45MB storage, microSDHC slot;7;N/A;218,312 hits;"3.14""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800;Yes;Yes;2011;Discontinued;111 x 54 x 13.2 mm (4.37 x 2.13 x 0.52 in);100 g (3.53 oz);Mini-SIM;TFT;3.14 inches, 28.1 cm(~46.8% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~149 ppi density);;;;;microSDHC (dedicated slot);45MB;3.15 MP;Yes;No;Wi-Fi 802.11 b/g/n;2.0, A2DP;No;;FM radio, recording;2.0;;MP4/H.263 playerMP3/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 1000 mAh battery;Up to 234 h;Up to 8 h 13 min;Cappuccino;;;;;;;About 40 EUR;;SRS audio;;
https://www.gsmarena.com/spice_m_9000_popkorn-4623.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-9000-popkorn.jpg;Spice M-9000 Popkorn;Released 2011;123g, 17.4mm thickness;Feature phone;87MB storage, microSDHC slot;11;N/A;229,609 hits;"2.36""";240x320 pixels; ;;1200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2;Yes;Yes;2011;Discontinued;119.2 x 50.3 x 17.4 mm (4.69 x 1.98 x 0.69 in);123 g (4.34 oz);Dual SIM (Mini-SIM);TFT, 256K colors;2.36 inches, 17.2 cm(~28.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~169 ppi density);;;;;microSDHC (dedicated slot);87MB;3.15 MP;Yes;No;No;2.1, A2DP;No;;"FM radio, recording; built-in antenna";2.0;;Analog TVPocket ProjectorLaser PointerMP4/H.263 playerMP3/AAC+ playerOrganizerDocument viewerVoice memoPredictive text input;Removable Li-Ion 1200 mAh battery;Up to 300 h;Up to 3 h 30 min;Black/Silver;;;;;;;About 60 EUR;;;;
https://www.gsmarena.com/spice_m_6450-4246.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-6450.jpg;Spice M-6450;Released 2011;101g, 10.8mm thickness;Feature phone;45MB storage, microSDHC slot;7;N/A;128,561 hits;"2.36""";240x320 pixels; ;;950 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;Yes;No;2011;Discontinued;114 x 49 x 10.8 mm (4.49 x 1.93 x 0.43 in);101 g (3.56 oz);Dual SIM (Mini-SIM);TFT;2.36 inches, 17.2 cm(~30.9% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~169 ppi density);;;;;microSDHC (dedicated slot);45MB;2 MP;Yes;No;No;2.0, A2DP;No;;FM radio;2.0;;MP4/H.263 playerMP3/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 950 mAh battery;Up to 200 h;Up to 6 h 40 min;Black;;;;;;;About 40 EUR;;SRS audio;;
https://www.gsmarena.com/spice_m_5750-4247.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-5750.jpg;Spice M-5750;Released 2011;96g, 12mm thickness;Feature phone;8MB storage, microSDHC slot;6;N/A;95,771 hits;"2.76""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;Yes;No;2011;Discontinued;112 x 50 x 12 mm (4.41 x 1.97 x 0.47 in);96 g (3.39 oz);Dual SIM (Mini-SIM);TFT resistive touchscreen;2.76 inches, 23.6 cm(~42.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~145 ppi density);;;;;microSDHC (dedicated slot);8MB;1.3 MP;Yes;No;No;2.0, A2DP;No;;FM radio, recording;microUSB;;MP4/H.263 playerMP3/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 1000 mAh battery;Up to 500 h;Up to 5 h;Black;;;;;;;About 40 EUR;;;;
https://www.gsmarena.com/spice_m_5350-4249.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-5350.jpg;Spice M-5350;Released 2011;60g, 13.2mm thickness;Feature phone;microSDHC slot;6;N/A;102,677 hits;"2.36""";240x320 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;No;No;2011;Discontinued;104.8 x 56 x 13.2 mm (4.13 x 2.20 x 0.52 in);60 g (2.12 oz);Dual SIM (Mini-SIM);TFT;2.36 inches, 17.2 cm(~29.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~169 ppi density);;;;;microSDHC (dedicated slot);;VGA;Yes;No;No;2.0, A2DP;No;;FM radio, recording;No;;MP3/MP4/H.263 player;Removable Li-Ion 1000 mAh battery;Up to 300 h;Up to 3 h 30 min;Gray, Red;;;;;;;About 30 EUR;;;;
https://www.gsmarena.com/spice_m_5180-4250.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-5180.jpg;Spice M-5180;Released 2011;90g, 15.2mm thickness;Feature phone;microSDHC slot;7;N/A;85,345 hits;"1.77""";128x160 pixels; ;;1800 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;Yes;No;2011;Discontinued;105.7 x 46.5 x 15.2 mm (4.16 x 1.83 x 0.60 in);90 g (3.17 oz);Dual SIM (Mini-SIM);TFT;1.77 inches, 9.9 cm(~20.1% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;microSDHC (dedicated slot);;VGA;Yes;No;No;1.2;No;;FM radio, recording;No;;MP3/MP4/H.263 player;Removable Li-Ion 1800 mAh battery;Up to 500 h;Up to 5 h;Black/Gold;;;;;;;About 30 EUR;;;;
https://www.gsmarena.com/spice_m_5115-4251.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-5115.jpg;Spice M-5115;Released 2011;44.8 g without battery;Feature phone;microSDHC slot;5;N/A;99,894 hits;"1.77""";128x160 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;No;No;2011;Discontinued;-;44.8 g without battery (1.55 oz);Dual SIM (Mini-SIM);TFT;1.77 inches, 9.9 cm;128 x 160 pixels (~116 ppi density);;;;;microSDHC (dedicated slot);;VGA;No;No;No;2.1, A2DP;No;;FM radio, recording;microUSB;;MP3/MP4/H.263 player;Removable Li-Ion 1000 mAh battery;Up to 500 h;Up to 4 h;Black/Red, Black;;;;;;;About 20 EUR;Flashlight;;;
https://www.gsmarena.com/spice_m_4262-4252.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-4262.jpg;Spice M-4262;Released 2011;44.8 g without battery;Feature phone;microSDHC slot;5;N/A;75,136 hits;"1.77""";128x160 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1 & SIM 2;No;No;2011;Discontinued;-;44.8 g without battery (1.55 oz);Dual SIM (Mini-SIM);TFT;1.77 inches, 9.9 cm;128 x 160 pixels (~116 ppi density);;;;;microSDHC (dedicated slot);;No;No;No;No;No;No;;FM radio, recording;microUSB;;MP3/MP4/H.263 player;Removable Li-Ion 1000 mAh battery;Up to 500 h;Up to 4 h;Black;;;;;;;About 10 EUR;Flashlight;;;
https://www.gsmarena.com/spice_mi_720-4216.php;https://fdn2.gsmarena.com/vv/bigpic/spice-mi720.jpg;Spice Mi-720;Released 2011, Q2;485g, 12.5mm thickness;Android 2.2;256MB RAM storage, microSDHC slot;8;N/A;301,200 hits;"7.0""";480x800 pixels;256 MB RAM;;4200 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2011, Q2;Discontinued;200 x 116.5 x 12.5 mm (7.87 x 4.59 x 0.49 in);485 g (1.07 lb);Mini-SIM;TFT, 256K colors;7.0 inches, 139.5 cm(~59.9% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~133 ppi density);Android 2.2 (Froyo);;800 MHz Scorpion;Adreno 200;microSDHC (dedicated slot);256MB RAM, 512MB;2 MP;@24fps;VGA;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;No;microUSB;Accelerometer, compass;HDMI outputMP4/WMV/H.263 playerMP3/WAV/AAC+ playerOrganizerDocument viewerPhoto/video editorVoice memoPredictive text input;Non-removable Li-Ion 4200 mAh battery;Up to 450 h;Up to 20 h;White;;;;;HSDPA 850 / 2100;HSPA;About 170 EUR;;;;
https://www.gsmarena.com/spice_m_6800_flo-4110.php;https://fdn2.gsmarena.com/vv/bigpic/Spice-Mobile-M-6800-FLO.jpg;Spice M-6800 FLO;Released 2011, May;91g, 12.5mm thickness;Feature phone;44MB storage, microSDHC slot;7;N/A;262,870 hits;"3.14""";240x400 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800;Yes;Yes;2011, May. Released 2011, May;Discontinued;107.8 x 53.6 x 12.5 mm (4.24 x 2.11 x 0.49 in);91 g (3.21 oz);Mini-SIM;TFT;3.14 inches, 28.1 cm(~48.6% screen-to-body ratio);240 x 400 pixels, 5:3 ratio (~149 ppi density);;;;;microSDHC (dedicated slot);44MB;3.15 MP;Yes;No;Wi-Fi 802.11 b/g;2.1, A2DP;No;;FM radio, recording;2.0;;SNS integrationMP4/H.263 playerMP3/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 1000 mAh battery;Up to 250 h;Up to 4 h;Turquoise Blue, Jet Black, Spice Yellow;;;;;;;About 40 EUR;;;;
https://www.gsmarena.com/spice_mi_410-4053.php;https://fdn2.gsmarena.com/vv/bigpic/spice-mi-410.jpg;Spice Mi-410;Released 2011, Q2;143g, 10mm thickness;Android 2.2;800MB 512MB RAM storage, microSDHC slot;11;N/A;434,542 hits;"4.03""";480x800 pixels;512 MB RAM;Snapdragon S2;1400 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900;;;2011, Q2. Released 2011, Q2;Discontinued;122 x 66 x 10 mm (4.80 x 2.60 x 0.39 in);143 g (5.04 oz);Mini-SIM;TFT, 256K colors;4.03 inches, 46.2 cm(~57.4% screen-to-body ratio);480 x 800 pixels, 5:3 ratio (~232 ppi density);Android 2.2 (Froyo);Qualcomm MSM8255 Snapdragon S2;1.0 GHz Scorpion;Adreno 205;microSDHC (dedicated slot);800MB 512MB RAM;5 MP, AF;720p@30fps;Yes;Wi-Fi 802.11 b/g, hotspot;2.0, A2DP, EDR;GPS, A-GPS;;FM radio, recording;microUSB;Accelerometer, proximity, compass;HDMI outputMP4/WMV/H.263 playerMP3/WAV/AAC+ playerOrganizerDocument viewerPhoto/video editorVoice memoPredictive text input;Removable Li-Ion 1400 mAh battery;Up to 400 h (2G) / Up to 380 h (3G);Up to 2 h 20 min (2G) / Up to 4 h (3G);Silver, Brown;0.62 W/kg (head);LED flash;;;HSDPA 900 / 1900 / 2100;HSPA 14.4/5.76 Mbps;About 210 EUR;;;;
https://www.gsmarena.com/spice_mi_270-3963.php;https://fdn2.gsmarena.com/vv/bigpic/spice-mi-270.jpg;Spice Mi-270;Released 2011, May;12.6mm thickness;Android 2.2;microSDHC slot;7;N/A;478,548 hits;"2.8""";240x320 pixels; ;MT6516;1000 mAh Li-Ion;GSM 900 / 1800 - SIM1 & SIM 2;Yes;Yes;2011, May. Released 2011, May;Discontinued;104 x 55 x 12.6 mm (4.09 x 2.17 x 0.50 in);-;Dual SIM (Mini-SIM, dual stand-by);TFT;2.8 inches, 24.3 cm(~42.4% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~143 ppi density);Android 2.2 (Froyo);Mediatek MT6516;416 MHz;;microSDHC (dedicated slot);;2 MP;Yes;No;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP, EDR;GPS, A-GPS;;FM radio;Proprietary;;MP4/H.263 playerMP3/AAC+ playerOrganizerVoice memoPredictive text input;Removable Li-Ion 1000 mAh battery;Up to 320 h;Up to 3 h;Black, White;;;;;;;About 50 EUR;;;;
https://www.gsmarena.com/spice_mi_310-3929.php;https://fdn2.gsmarena.com/vv/bigpic/spice-mi310.jpg;Spice Mi-310;Released 2011, April;120g, 12mm thickness;Android 2.2;85MB storage, microSDHC slot;9;N/A;305,882 hits;"3.15""";320x480 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800;;;2011, April. Released 2011, April;Discontinued;116 x 60 x 12 mm (4.57 x 2.36 x 0.47 in);120 g (4.23 oz);Mini-SIM;TFT, 256K colors;3.15 inches, 29.5 cm(~42.5% screen-to-body ratio);320 x 480 pixels, 3:2 ratio (~183 ppi density);Android 2.2 (Froyo);;;;microSDHC (dedicated slot);85MB;2 MP;Yes;No;Wi-Fi 802.11 b/g, hotspot;2.1, A2DP;GPS, A-GPS;;FM radio;microUSB;Accelerometer, proximity;MP4/WMV/H.263 playerMP3/WAV/AAC+ playerOrganizerDocument viewerPhoto/video editorVoice memoPredictive text input;Removable Li-Ion 1200 mAh battery;Up to 200 h;Up to 2 h 30 min;Dark red;0.62 W/kg (head);;;;HSDPA 2100;HSPA 7.2/0.384 Mbps;About 100 EUR;Optical trackpad;;;Touch sensitive controls
https://www.gsmarena.com/spice_m_4250-3689.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-4250.jpg;Spice M-4250;Released 2010;85g, 15mm thickness;Feature phone;microSD slot;6;N/A;91,371 hits;"1.77""";128x160 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800 - SIM 1;No;No;2010. Released 2010;Discontinued;110 x 46.5 x 15 mm (4.33 x 1.83 x 0.59 in);85 g (3.00 oz);Dual SIM (Mini-SIM);TFT;1.77 inches, 9.9 cm(~19.3% screen-to-body ratio);128 x 160 pixels (~116 ppi density);;;;;microSD (dedicated slot);;No;;;No;No;No;;FM radio, recording;No;;MP3/AAC+ playerOrganizerCurrency/unit convertorAuto Power On/OffVoice memoPredictive text input;Removable Li-Ion 1200 mAh battery;Up to 800 h;Up to 5 h;Black;;;;;;;About 20 EUR;Flashlight;;;
https://www.gsmarena.com/spice_m_5170-3656.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-5170.jpg;Spice M-5170;Released 2010;78g, 14.6mm thickness;Feature phone;microSD slot;6;N/A;74,897 hits;"2.0""";176x220 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800;Yes;No;2010. Released 2010;Discontinued;111 x 47.5 x 14.6 mm (4.37 x 1.87 x 0.57 in);78 g (2.75 oz);Mini-SIM;TFT, 65K colors;2.0 inches, 12.6 cm(~23.9% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSD (dedicated slot);;Yes;Yes;No;No;2.1, A2DP;No;;FM radio, scheduled recording;Proprietary;;MP4/H.263 playerMP3/WAV/AAC playerAuto Power On/OffCurrency convertorVoice memoPredictive text input;Removable Li-Ion 1200 mAh battery;Up to 350 h;Up to 4 h;Black;;;;;;;About 30 EUR;Flashlight;;;
https://www.gsmarena.com/spice_qt_65-3657.php;https://fdn2.gsmarena.com/vv/bigpic/spice-qt-65.jpg;Spice QT-65;Released 2010;98.5, 11.8mm thickness;Feature phone;25MB storage, microSDHC slot;7;N/A;87,891 hits;"2.2""";176x220 pixels; ;;1100 mAh Li-Ion;GSM 850 / 900 / 1800 / 1900 - SIM 1;Yes;No;2010. Released 2010;Discontinued;112 x 60 x 11.8 mm (4.41 x 2.36 x 0.46 in);98.5 (3.46 oz);Dual SIM (Mini-SIM);TFT,  256K colors;2.2 inches, 15.2 cm(~22.7% screen-to-body ratio);176 x 220 pixels (~128 ppi density);;;;;microSDHC (dedicated slot);25MB;2 MP;Yes;No;No;2.1, A2DP;No;;FM radio, scheduled recording;Proprietary;Accelerometer;MP4/H.264 playerMP3/AAC+ playerOrganizerCurrency convertorAuto Power On/OffPredictive text input;Removable Li-Ion 1100 mAh battery;Up to 250 h;Up to 4 h 30 min;Black;;;;;;;About 20 EUR;TrackpadFlashlight;;;
https://www.gsmarena.com/spice_m_5262-3658.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-5262.jpg;Spice M-5262;Released 2010;75g, 15.2mm thickness;Feature phone;microSDHC slot;7;N/A;107,728 hits;"2.4""";240x320 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800 - SIM 1;Yes;No;2010. Released 2010;Discontinued;115 x 51.5 x 15.2 mm (4.53 x 2.03 x 0.60 in);75 g (2.65 oz);Dual SIM (Mini-SIM);TFT, 65K colors;2.4 inches, 17.8 cm(~30.1% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;Yes;Yes;No;No;2.0, A2DP;No;;FM radio, scheduled recording;Proprietary;;MP4/H.263 playerMP3/AAC playerAuto Power On/OffCurrency convertorVoice memoPredictive text input;Removable Li-Ion 1200 mAh battery;Up to 800 h;Up to 5 h;Black;;;;;;;About 30 EUR;Flashlight;;;
https://www.gsmarena.com/spice_qt_58-3659.php;https://fdn2.gsmarena.com/vv/bigpic/spice-qt58-new.jpg;Spice QT-58;Released 2010;80g, 13mm thickness;Feature phone;microSDHC slot;6;N/A;146,931 hits;"2.0""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1;Yes;No;2010. Released 2010;Discontinued;99 x 54 x 13 mm (3.90 x 2.13 x 0.51 in);80 g (2.82 oz);Dual SIM (Mini-SIM);TFT,  256K colors;2.0 inches, 12.6 cm(~23.5% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);;1.3 MP;Yes;No;No;2.0, A2DP;No;;FM radio, scheduled recording;Proprietary;;MP4/H.263 playerMP3/AAC+ playerOrganizerCurrency/unit convertorAuto Power On/OffVoice memoPredictive text input;Removable Li-Ion 1000 mAh battery;Up to 270 h;Up to 4 h;Black, Crimson Red, Pearl White;;;;;;;About 30 EUR;TrackpadFlashlight;;;
https://www.gsmarena.com/spice_qt_61-3660.php;https://fdn2.gsmarena.com/vv/bigpic/spice-qt-61.jpg;Spice QT-61;Released 2010;95g, 12.8mm thickness;Feature phone;microSDHC slot;6;N/A;120,939 hits;"2.4""";240x320 pixels; ;;1150 mAh Li-Ion;GSM 900 / 1800 - SIM 1;Yes;No;2010. Released 2010;Discontinued;108.5 x 57 x 12.8 mm (4.27 x 2.24 x 0.50 in);95 g (3.35 oz);Dual SIM (Mini-SIM);TFT,  256K colors;2.4 inches, 17.8 cm(~28.8% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~167 ppi density);;;;;microSDHC (dedicated slot);;2 MP;Yes;No;No;2.0, A2DP;No;;FM radio, scheduled recording;Proprietary;;MP4/H.263 playerMP3/AAC+ playerOrganizerCurrency/unit convertorAuto Power On/OffVoice memoPredictive text input;Removable Li-Ion 1150 mAh battery;Up to 300 h;Up to 3 h 30 min;Black, Red, Turquoise;;;;;;;About 30 EUR;TrackpadFlashlight;;;
https://www.gsmarena.com/spice_m_5454-3661.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-5454.jpg;Spice M-5454;Released 2010;86g, 11.3mm thickness;Feature phone;1MB storage, microSDHC slot;7;N/A;109,092 hits;"2.0""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 - SIM 1;Yes;No;2010. Released 2010;Discontinued;114 x 46.5 x 11.3 mm (4.49 x 1.83 x 0.44 in);86 g (3.03 oz);Dual SIM (Mini-SIM);TFT, 65K colors;2.0 inches, 12.6 cm(~23.7% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);1MB;1.3 MP;Yes;No;No;1.2;No;;FM radio, scheduled recording;No;;MP4/H.263 playerMP3/AAC playerAuto Power On/OffCurrency/unit convertorVoice memoPredictive text input;Removable Li-Ion 1000 mAh battery;Up to 300 h;Up to 4 h 30 min;Mettalic Silver;;;;;;;About 30 EUR;;;;
https://www.gsmarena.com/spice_m_5161n-3690.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-5161n.jpg;Spice M-5161n;Released 2010;88g, 14.6mm thickness;Feature phone;1MB storage, microSDHC slot;6;N/A;70,405 hits;"2.0""";176x220 pixels; ;;1200 mAh Li-Ion;GSM 900 / 1800;Yes;No;2010. Released 2010;Discontinued;110 x 47 x 14.6 mm (4.33 x 1.85 x 0.57 in);88 g (3.10 oz);Mini-SIM;TFT, 65K colors;2.0 inches, 12.6 cm(~24.3% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);1MB;Yes;Yes;No;No;1.2, A2DP;No;;FM radio, scheduled recording;;;MP4/H.263 playerMP3/WAV/AAC playerAuto Power On/OffVoice memoPredictive text input;Removable Li-Ion 1200 mAh battery;Up to 300 h;Up to 4 h 30 min;Black;;;;;;;About 30 EUR;Flashlight;;;
https://www.gsmarena.com/spice_qt_95-3691.php;https://fdn2.gsmarena.com/vv/bigpic/spice-qt-95.jpg;Spice QT-95;Released 2010;68g, 11.7mm thickness;Feature phone;microSDHC slot;6;N/A;123,175 hits;"2.0""";176x220 pixels; ;;1000 mAh Li-Ion;GSM 900 / 1800 / 1900 - SIM 1;;;2010. Released 2010;Discontinued;111 x 59 x 11.7 mm (4.37 x 2.32 x 0.46 in);68 g (2.40 oz);Dual SIM (Mini-SIM);TFT,  256K colors;2.0 inches, 12.6 cm(~19.2% screen-to-body ratio);176 x 220 pixels (~141 ppi density);;;;;microSDHC (dedicated slot);;3.15 MP;Yes;Yes;No;2.1, A2DP;No;;FM radio, scheduled recording;Proprietary;;Facebook, Snaptu, Yahoo, Nimbuzz appsMP4/H.263 playerMP3/AAC+ playerOrganizerCurrency convertorAuto Power On/OffVoice memoPredictive text input;Removable Li-Ion 1000 mAh battery;Up to 400 h (2G) / Up to 150 h (3G);Up to 4 h (2G) / Up to 2 h 30 min (3G);Black;;;;;UMTS 2100;Yes, 384 kbps;About 70 EUR;Trackpad;;;
https://www.gsmarena.com/spice_m_67_3d-3692.php;https://fdn2.gsmarena.com/vv/bigpic/spice-m-67-3d.jpg;Spice M-67 3D;Released 2010;70g, 12.6mm thickness;Feature phone;microSDHC slot;5;N/A;104,667 hits;"2.36""";240x320 pixels; ;;1100 mAh Li-Ion;GSM 900 / 1800 - SIM 1;Class 12;No;2010. Released 2010;Discontinued;115 x 50.7 x 12.6 mm (4.53 x 2.00 x 0.50 in);70 g (2.47 oz);Dual SIM (Mini-SIM);TFT;2.36 inches, 17.2 cm(~29.6% screen-to-body ratio);240 x 320 pixels, 4:3 ratio (~169 ppi density);;;;;microSDHC (dedicated slot);;2 MP;Yes;No;No;2.1, A2DP;No;;FM radio, recording;Proprietary;;MP3/AAC+ playerMP4/H.264 playerOrganizerAuto Power On/OffVoice memoPredictive text input;Removable Li-Ion 1100 mAh battery;Up to 260 h;Up to 4 h 30 min;Black;;;;;;;About 40 EUR;;;;Stereoscopic display
